zip_code,State_Name,city,avarege_income
54143,Wisconsin,Marinette,58897
54143,Wisconsin,Marinette,48927
53949,Wisconsin,Montello,56154
53223,Wisconsin,Milwaukee,51244
53224,Wisconsin,Milwaukee,57650
54935,Wisconsin,Fond Du Lac,59356
53225,Wisconsin,Milwaukee,32659
53223,Wisconsin,Milwaukee,41876
53209,Wisconsin,Milwaukee,34568
53218,Wisconsin,Milwaukee,32950
53218,Wisconsin,Milwaukee,55839
53218,Wisconsin,Milwaukee,44140
53209,Wisconsin,Milwaukee,34019
53209,Wisconsin,Milwaukee,32311
53218,Wisconsin,Milwaukee,42654
53218,Wisconsin,Milwaukee,52658
54971,Wisconsin,Ripon,59831
53225,Wisconsin,Milwaukee,60432
53216,Wisconsin,Milwaukee,57715
53216,Wisconsin,Milwaukee,42395
53209,Wisconsin,Milwaukee,36265
53206,Wisconsin,Milwaukee,41147
53216,Wisconsin,Milwaukee,35966
53216,Wisconsin,Milwaukee,43036
53222,Wisconsin,Milwaukee,72254
53213,Wisconsin,Wauwatosa,46405
53210,Wisconsin,Milwaukee,47927
54520,Wisconsin,Crandon,47678
53206,Wisconsin,Milwaukee,24697
53206,Wisconsin,Milwaukee,23122
53212,Wisconsin,Milwaukee,21258
53211,Wisconsin,Milwaukee,132749
53211,Wisconsin,Milwaukee,49972
53206,Wisconsin,Milwaukee,33220
53210,Wisconsin,Milwaukee,28748
53210,Wisconsin,Milwaukee,63093
53208,Wisconsin,Milwaukee,59478
53211,Wisconsin,Milwaukee,50322
53818,Wisconsin,Platteville,60353
53208,Wisconsin,Milwaukee,32022
53213,Wisconsin,Milwaukee,54231
53208,Wisconsin,Milwaukee,17803
53202,Wisconsin,Milwaukee,67053
53233,Wisconsin,Milwaukee,20134
53215,Wisconsin,Milwaukee,36090
53204,Wisconsin,Milwaukee,41927
53204,Wisconsin,Milwaukee,37881
53204,Wisconsin,Milwaukee,36966
53215,Wisconsin,Milwaukee,45503
53520,Wisconsin,Brodhead,54654
53204,Wisconsin,Milwaukee,38916
53207,Wisconsin,Milwaukee,86773
53215,Wisconsin,Milwaukee,36912
53215,Wisconsin,Milwaukee,67406
53219,Wisconsin,Milwaukee,63194
53220,Wisconsin,Milwaukee,66705
53220,Wisconsin,Milwaukee,42708
53221,Wisconsin,Milwaukee,48709
53215,Wisconsin,Milwaukee,48323
53207,Wisconsin,Milwaukee,72490
53533,Wisconsin,Dodgeville,64401
53207,Wisconsin,Milwaukee,54176
53221,Wisconsin,Milwaukee,78720
54303,Wisconsin,Green Bay,48625
53217,Wisconsin,Milwaukee,104308
53223,Wisconsin,Brown Deer,65818
53217,Wisconsin,Glendale,88161
53217,Wisconsin,Whitefish Bay,114303
53217,Wisconsin,Whitefish Bay,84599
53211,Wisconsin,Shorewood,160277
53222,Wisconsin,Wauwatosa,86708
53226,Wisconsin,Wauwatosa,129400
54642,Wisconsin,Melrose,64570
53213,Wisconsin,Wauwatosa,77354
53213,Wisconsin,Wauwatosa,63530
53214,Wisconsin,West Allis,49963
53214,Wisconsin,West Allis,39671
53214,Wisconsin,West Allis,50063
53227,Wisconsin,West Allis,65875
53227,Wisconsin,West Allis,54645
53219,Wisconsin,West Allis,56452
53214,Wisconsin,West Milwaukee,39662
53220,Wisconsin,Greenfield,56344
53178,Wisconsin,Sullivan,71521
53220,Wisconsin,Milwaukee,51597
53130,Wisconsin,Hales Corners,90644
53129,Wisconsin,Greendale,95200
53132,Wisconsin,Franklin,83357
53154,Wisconsin,Oak Creek,73888
53154,Wisconsin,Oak Creek,101954
53172,Wisconsin,South Milwaukee,48391
53172,Wisconsin,South Milwaukee,67733
53110,Wisconsin,Cudahy,48335
53235,Wisconsin,Saint Francis,57090
53094,Wisconsin,Watertown,77266
53205,Wisconsin,Milwaukee,33176
53205,Wisconsin,Milwaukee,41980
53233,Wisconsin,Milwaukee,13307
53132,Wisconsin,Franklin,79448
54666,Wisconsin,Warrens,64681
54656,Wisconsin,Sparta,45099
54660,Wisconsin,Tomah,45239
54619,Wisconsin,Cashton,62362
54174,Wisconsin,Suring,49626
54153,Wisconsin,Oconto,65373
53140,Wisconsin,Kenosha,48743
54171,Wisconsin,Sobieski,97791
54501,Wisconsin,Rhinelander,49510
54548,Wisconsin,Minocqua,62016
54529,Wisconsin,Harshaw,65511
54501,Wisconsin,Rhinelander,25762
54911,Wisconsin,Appleton,41265
54915,Wisconsin,Appleton,81309
54914,Wisconsin,Appleton,62911
54914,Wisconsin,Appleton,60372
54911,Wisconsin,Appleton,65397
53144,Wisconsin,Kenosha,49906
54911,Wisconsin,Appleton,78667
54140,Wisconsin,Little Chute,47373
54113,Wisconsin,Combined Locks,85200
54130,Wisconsin,Kaukauna,59631
54942,Wisconsin,Greenville,92969
54170,Wisconsin,Shiocton,74435
54165,Wisconsin,Seymour,61459
54155,Wisconsin,Oneida,54114
53080,Wisconsin,Saukville,69966
53024,Wisconsin,Grafton,94893
53143,Wisconsin,Kenosha,67325
53012,Wisconsin,Cedarburg,117402
53012,Wisconsin,Cedarburg,128919
53097,Wisconsin,Mequon,90691
53217,Wisconsin,Milwaukee,162309
54740,Wisconsin,Elmwood,62575
54022,Wisconsin,River Falls,54239
54011,Wisconsin,Ellsworth,81224
54853,Wisconsin,Luck,61821
54024,Wisconsin,Saint Croix Falls,65753
54001,Wisconsin,Amery,55247
53168,Wisconsin,Salem,73900
54473,Wisconsin,Rosholt,71653
54481,Wisconsin,Stevens Point,56512
54406,Wisconsin,Amherst,57431
54481,Wisconsin,Stevens Point,50889
54481,Wisconsin,Stevens Point,47618
54552,Wisconsin,Park Falls,52735
54556,Wisconsin,Prentice,47974
53403,Wisconsin,Racine,47635
53402,Wisconsin,Racine,33292
53405,Wisconsin,Racine,40396
54601,Wisconsin,La Crosse,59013
53403,Wisconsin,Racine,74338
53403,Wisconsin,Racine,61595
53405,Wisconsin,Racine,65624
53404,Wisconsin,Racine,74523
53402,Wisconsin,Racine,57819
53402,Wisconsin,Racine,53181
53402,Wisconsin,Racine,64419
53154,Wisconsin,Oak Creek,93473
53177,Wisconsin,Sturtevant,66336
53406,Wisconsin,Racine,89647
54601,Wisconsin,La Crosse,57586
53126,Wisconsin,Franksville,77070
53105,Wisconsin,Burlington,49378
53105,Wisconsin,Burlington,58919
53185,Wisconsin,Waterford,88038
53581,Wisconsin,Richland Center,55919
53545,Wisconsin,Janesville,80976
53545,Wisconsin,Janesville,79953
53545,Wisconsin,Janesville,54809
53546,Wisconsin,Janesville,50880
53546,Wisconsin,Janesville,77525
54650,Wisconsin,Onalaska,66263
53546,Wisconsin,Janesville,32488
53511,Wisconsin,Beloit,44427
54302,Wisconsin,Green Bay,37898
53511,Wisconsin,Beloit,45771
53511,Wisconsin,Beloit,43465
53537,Wisconsin,Footville,63187
53534,Wisconsin,Edgerton,68592
53563,Wisconsin,Milton,57990
54563,Wisconsin,Tony,42786
54848,Wisconsin,Ladysmith,50183
54016,Wisconsin,Hudson,82891
54428,Wisconsin,Elcho,52894
54017,Wisconsin,New Richmond,71791
54002,Wisconsin,Baldwin,72155
54016,Wisconsin,Hudson,135585
53940,Wisconsin,Lake Delton,63958
53913,Wisconsin,Baraboo,43644
53578,Wisconsin,Prairie Du Sac,75944
53959,Wisconsin,Reedsburg,60746
54817,Wisconsin,Birchwood,75419
54896,Wisconsin,Winter,46230
54166,Wisconsin,Shawano,71661
54442,Wisconsin,Irma,64393
54416,Wisconsin,Bowler,59348
54107,Wisconsin,Bonduel,66351
53083,Wisconsin,Sheboygan,67595
53081,Wisconsin,Sheboygan,37825
53081,Wisconsin,Sheboygan,55020
53073,Wisconsin,Plymouth,53367
53085,Wisconsin,Sheboygan Falls,86744
53073,Wisconsin,Plymouth,81962
53081,Wisconsin,Sheboygan,56449
54451,Wisconsin,Medford,65159
54220,Wisconsin,Manitowoc,44311
54760,Wisconsin,Pigeon Falls,63208
54616,Wisconsin,Blair,47129
54627,Wisconsin,Ettrick,62586
54667,Wisconsin,Westby,53019
54623,Wisconsin,Coon Valley,55505
54521,Wisconsin,Eagle River,55485
54568,Wisconsin,Arbor Vitae,65643
53120,Wisconsin,East Troy,73591
53190,Wisconsin,Whitewater,79719
53190,Wisconsin,Whitewater,32701
54230,Wisconsin,Reedsville,66715
53115,Wisconsin,Delavan,59173
53115,Wisconsin,Delavan,46138
53105,Wisconsin,Burlington,82059
53147,Wisconsin,Lake Geneva,86359
53147,Wisconsin,Lake Geneva,69787
54859,Wisconsin,Minong,44873
54871,Wisconsin,Shell Lake,59113
53095,Wisconsin,West Bend,78157
53095,Wisconsin,West Bend,92406
53095,Wisconsin,West Bend,59633
54401,Wisconsin,Wausau,50681
53090,Wisconsin,West Bend,57155
53086,Wisconsin,Slinger,86499
53037,Wisconsin,Jackson,74908
53033,Wisconsin,Hubertus,115154
53022,Wisconsin,Germantown,121533
53051,Wisconsin,Menomonee Falls,71833
53051,Wisconsin,Menomonee Falls,67545
53051,Wisconsin,Menomonee Falls,81640
53045,Wisconsin,Brookfield,177678
53005,Wisconsin,Brookfield,103858
54474,Wisconsin,Rothschild,81263
53122,Wisconsin,Elm Grove,129814
53186,Wisconsin,Waukesha,110537
53151,Wisconsin,New Berlin,73435
53151,Wisconsin,New Berlin,87277
53151,Wisconsin,New Berlin,121259
53150,Wisconsin,Muskego,59075
53150,Wisconsin,Muskego,112312
53189,Wisconsin,Waukesha,93146
53188,Wisconsin,Waukesha,116816
53189,Wisconsin,Waukesha,91224
54479,Wisconsin,Spencer,73621
53186,Wisconsin,Waukesha,63040
53186,Wisconsin,Waukesha,62343
53188,Wisconsin,Waukesha,37631
53188,Wisconsin,Waukesha,93953
53029,Wisconsin,Hartland,112508
53072,Wisconsin,Pewaukee,93458
53089,Wisconsin,Sussex,54728
53064,Wisconsin,North Lake,160423
53209,Wisconsin,Hartland,72478
53029,Wisconsin,Hartland,112905
54157,Wisconsin,Peshtigo,55512
53189,Wisconsin,Waukesha,98823
53119,Wisconsin,Eagle,93995
53118,Wisconsin,Dousman,85623
53066,Wisconsin,Oconomowoc,113253
53066,Wisconsin,Oconomowoc,100943
54950,Wisconsin,Marion,59365
54981,Wisconsin,Waupaca,86782
54961,Wisconsin,New London,41957
54929,Wisconsin,Clintonville,46093
54984,Wisconsin,Wild Rose,55006
